id_alumno,franja,terna_a,frec,presencia,EDAD,SEXO,PARTIDO,FACULTAD,VIVE,MANT_HOG,VOSTRABJ,nse,dupla,vostrab,at,ta,tt,bc,p3,vive1,edad1,facultad1,nse1,mant_hog1
128,2,SSN,1,1,20,2,2,1,1,1,2,C2,BC,0,0,0,0,1,8,1,1,1,2,1
128,1,SSN,0,0,20,2,2,1,1,1,2,C2,BC,0,0,0,0,1,4,1,1,1,2,1
128,4,SNN,0,0,20,2,2,1,1,1,2,C2,TA,0,0,1,0,0,13,1,1,1,2,1
128,2,SNN,0,0,20,2,2,1,1,1,2,C2,TA,0,0,1,0,0,5,1,1,1,2,1
128,1,SNN,0,0,20,2,2,1,1,1,2,C2,TA,0,0,1,0,0,1,1,1,1,2,1
128,3,SNN,1,1,20,2,2,1,1,1,2,C2,TA,0,0,1,0,0,9,1,1,1,2,1
128,4,NTN,0,0,20,2,2,1,1,1,2,C2,AT,0,1,0,0,0,15,1,1,1,2,1
128,3,NTN,0,0,20,2,2,1,1,1,2,C2,AT,0,1,0,0,0,11,1,1,1,2,1
128,2,NTN,0,0,20,2,2,1,1,1,2,C2,AT,0,1,0,0,0,7,1,1,1,2,1
128,1,NTN,0,0,20,2,2,1,1,1,2,C2,AT,0,1,0,0,0,3,1,1,1,2,1
128,4,STN,0,0,20,2,2,1,1,1,2,C2,TT,0,0,0,1,0,14,1,1,1,2,1
129,4,STN,0,0,22,2,3,2,6,2,1,C1,TT,1,0,0,1,0,14,2,2,2,2,2
129,2,STN,0,0,22,2,3,2,6,2,1,C1,TT,1,0,0,1,0,6,2,2,2,2,2
129,3,STN,0,0,22,2,3,2,6,2,1,C1,TT,1,0,0,1,0,10,2,2,2,2,2
129,1,STN,1,1,22,2,3,2,6,2,1,C1,TT,1,0,0,1,0,2,2,2,2,2,2
129,4,SSN,1,1,22,2,3,2,6,2,1,C1,BC,1,0,0,0,1,16,2,2,2,2,2
129,3,SSN,0,0,22,2,3,2,6,2,1,C1,BC,1,0,0,0,1,12,2,2,2,2,2
129,2,SSN,0,0,22,2,3,2,6,2,1,C1,BC,1,0,0,0,1,8,2,2,2,2,2
129,1,SSN,0,0,22,2,3,2,6,2,1,C1,BC,1,0,0,0,1,4,2,2,2,2,2
129,4,SNN,0,0,22,2,3,2,6,2,1,C1,TA,1,0,1,0,0,13,2,2,2,2,2
129,3,SNN,0,0,22,2,3,2,6,2,1,C1,TA,1,0,1,0,0,9,2,2,2,2,2
129,2,SNN,0,0,22,2,3,2,6,2,1,C1,TA,1,0,1,0,0,5,2,2,2,2,2
129,1,SNN,1,1,22,2,3,2,6,2,1,C1,TA,1,0,1,0,0,1,2,2,2,2,2
129,4,NTN,0,0,22,2,3,2,6,2,1,C1,AT,1,1,0,0,0,15,2,2,2,2,2
129,3,NTN,0,0,22,2,3,2,6,2,1,C1,AT,1,1,0,0,0,11,2,2,2,2,2
129,2,NTN,0,0,22,2,3,2,6,2,1,C1,AT,1,1,0,0,0,7,2,2,2,2,2
129,1,NTN,0,0,22,2,3,2,6,2,1,C1,AT,1,1,0,0,0,3,2,2,2,2,2
130,4,STN,0,0,20,2,1,2,1,1,2,C2,TT,0,0,0,1,0,14,1,1,2,2,1
130,2,STN,0,0,20,2,1,2,1,1,2,C2,TT,0,0,0,1,0,6,1,1,2,2,1
130,3,STN,0,0,20,2,1,2,1,1,2,C2,TT,0,0,0,1,0,10,1,1,2,2,1
130,1,STN,1,1,20,2,1,2,1,1,2,C2,TT,0,0,0,1,0,2,1,1,2,2,1
130,4,SSN,1,1,20,2,1,2,1,1,2,C2,BC,0,0,0,0,1,16,1,1,2,2,1
130,3,SSN,0,0,20,2,1,2,1,1,2,C2,BC,0,0,0,0,1,12,1,1,2,2,1
130,2,SSN,1,1,20,2,1,2,1,1,2,C2,BC,0,0,0,0,1,8,1,1,2,2,1
130,1,SSN,0,0,20,2,1,2,1,1,2,C2,BC,0,0,0,0,1,4,1,1,2,2,1
130,4,SNN,0,0,20,2,1,2,1,1,2,C2,TA,0,0,1,0,0,13,1,1,2,2,1
130,3,SNN,1,1,20,2,1,2,1,1,2,C2,TA,0,0,1,0,0,9,1,1,2,2,1
130,2,SNN,0,0,20,2,1,2,1,1,2,C2,TA,0,0,1,0,0,5,1,1,2,2,1
130,1,SNN,1,1,20,2,1,2,1,1,2,C2,TA,0,0,1,0,0,1,1,1,2,2,1
130,4,NTN,0,0,20,2,1,2,1,1,2,C2,AT,0,1,0,0,0,15,1,1,2,2,1
130,3,NTN,0,0,20,2,1,2,1,1,2,C2,AT,0,1,0,0,0,11,1,1,2,2,1
130,2,NTN,0,0,20,2,1,2,1,1,2,C2,AT,0,1,0,0,0,7,1,1,2,2,1
130,1,NTN,0,0,20,2,1,2,1,1,2,C2,AT,0,1,0,0,0,3,1,1,2,2,1
131,4,STN,0,0,23,2,8,2,1,1,2,C1,TT,0,0,0,1,0,14,1,2,2,2,1
131,2,STN,0,0,23,2,8,2,1,1,2,C1,TT,0,0,0,1,0,6,1,2,2,2,1
131,3,STN,0,0,23,2,8,2,1,1,2,C1,TT,0,0,0,1,0,10,1,2,2,2,1
131,1,STN,1,1,23,2,8,2,1,1,2,C1,TT,0,0,0,1,0,2,1,2,2,2,1
131,4,SSN,1,1,23,2,8,2,1,1,2,C1,BC,0,0,0,0,1,16,1,2,2,2,1
131,3,SSN,0,0,23,2,8,2,1,1,2,C1,BC,0,0,0,0,1,12,1,2,2,2,1
131,2,SSN,1,1,23,2,8,2,1,1,2,C1,BC,0,0,0,0,1,8,1,2,2,2,1
131,1,SSN,0,0,23,2,8,2,1,1,2,C1,BC,0,0,0,0,1,4,1,2,2,2,1
131,4,SNN,0,0,23,2,8,2,1,1,2,C1,TA,0,0,1,0,0,13,1,2,2,2,1
131,3,SNN,0,0,23,2,8,2,1,1,2,C1,TA,0,0,1,0,0,9,1,2,2,2,1
131,2,SNN,0,0,23,2,8,2,1,1,2,C1,TA,0,0,1,0,0,5,1,2,2,2,1
131,1,SNN,1,1,23,2,8,2,1,1,2,C1,TA,0,0,1,0,0,1,1,2,2,2,1
131,4,NTN,0,0,23,2,8,2,1,1,2,C1,AT,0,1,0,0,0,15,1,2,2,2,1
131,3,NTN,1,1,23,2,8,2,1,1,2,C1,AT,0,1,0,0,0,11,1,2,2,2,1
131,2,NTN,0,0,23,2,8,2,1,1,2,C1,AT,0,1,0,0,0,7,1,2,2,2,1
131,1,NTN,0,0,23,2,8,2,1,1,2,C1,AT,0,1,0,0,0,3,1,2,2,2,1
132,4,STN,0,0,24,2,9,2,1,1,1,C3,TT,1,0,0,1,0,14,1,2,2,1,1
132,2,STN,0,0,24,2,9,2,1,1,1,C3,TT,1,0,0,1,0,6,1,2,2,1,1
132,3,STN,0,0,24,2,9,2,1,1,1,C3,TT,1,0,0,1,0,10,1,2,2,1,1
132,1,STN,1,1,24,2,9,2,1,1,1,C3,TT,1,0,0,1,0,2,1,2,2,1,1
132,4,SSN,1,1,24,2,9,2,1,1,1,C3,BC,1,0,0,0,1,16,1,2,2,1,1
132,3,SSN,0,0,24,2,9,2,1,1,1,C3,BC,1,0,0,0,1,12,1,2,2,1,1
132,2,SSN,1,1,24,2,9,2,1,1,1,C3,BC,1,0,0,0,1,8,1,2,2,1,1
132,1,SSN,0,0,24,2,9,2,1,1,1,C3,BC,1,0,0,0,1,4,1,2,2,1,1
132,4,SNN,0,0,24,2,9,2,1,1,1,C3,TA,1,0,1,0,0,13,1,2,2,1,1
132,3,SNN,0,0,24,2,9,2,1,1,1,C3,TA,1,0,1,0,0,9,1,2,2,1,1
132,2,SNN,0,0,24,2,9,2,1,1,1,C3,TA,1,0,1,0,0,5,1,2,2,1,1
132,1,SNN,0,0,24,2,9,2,1,1,1,C3,TA,1,0,1,0,0,1,1,2,2,1,1
132,4,NTN,1,1,24,2,9,2,1,1,1,C3,AT,1,1,0,0,0,15,1,2,2,1,1
132,3,NTN,0,0,24,2,9,2,1,1,1,C3,AT,1,1,0,0,0,11,1,2,2,1,1
132,2,NTN,0,0,24,2,9,2,1,1,1,C3,AT,1,1,0,0,0,7,1,2,2,1,1
132,1,NTN,1,1,24,2,9,2,1,1,1,C3,AT,1,1,0,0,0,3,1,2,2,1,1
133,4,STN,0,0,24,2,3,2,1,1,1,C1,TT,1,0,0,1,0,14,1,2,2,2,1
133,2,STN,0,0,24,2,3,2,1,1,1,C1,TT,1,0,0,1,0,6,1,2,2,2,1
133,3,STN,0,0,24,2,3,2,1,1,1,C1,TT,1,0,0,1,0,10,1,2,2,2,1
133,1,STN,1,1,24,2,3,2,1,1,1,C1,TT,1,0,0,1,0,2,1,2,2,2,1
133,4,SSN,1,1,24,2,3,2,1,1,1,C1,BC,1,0,0,0,1,16,1,2,2,2,1
133,3,SSN,0,0,24,2,3,2,1,1,1,C1,BC,1,0,0,0,1,12,1,2,2,2,1
133,2,SSN,1,1,24,2,3,2,1,1,1,C1,BC,1,0,0,0,1,8,1,2,2,2,1
133,1,SSN,0,0,24,2,3,2,1,1,1,C1,BC,1,0,0,0,1,4,1,2,2,2,1
133,4,SNN,0,0,24,2,3,2,1,1,1,C1,TA,1,0,1,0,0,13,1,2,2,2,1
133,3,SNN,1,1,24,2,3,2,1,1,1,C1,TA,1,0,1,0,0,9,1,2,2,2,1
133,2,SNN,0,0,24,2,3,2,1,1,1,C1,TA,1,0,1,0,0,5,1,2,2,2,1
133,1,SNN,0,0,24,2,3,2,1,1,1,C1,TA,1,0,1,0,0,1,1,2,2,2,1
133,4,NTN,0,0,24,2,3,2,1,1,1,C1,AT,1,1,0,0,0,15,1,2,2,2,1
133,3,NTN,0,0,24,2,3,2,1,1,1,C1,AT,1,1,0,0,0,11,1,2,2,2,1
133,2,NTN,0,0,24,2,3,2,1,1,1,C1,AT,1,1,0,0,0,7,1,2,2,2,1
133,1,NTN,0,0,24,2,3,2,1,1,1,C1,AT,1,1,0,0,0,3,1,2,2,2,1
134,4,STN,0,0,23,2,1,2,1,1,1,C2,TT,1,0,0,1,0,14,1,2,2,2,1
134,2,STN,0,0,23,2,1,2,1,1,1,C2,TT,1,0,0,1,0,6,1,2,2,2,1
134,3,STN,0,0,23,2,1,2,1,1,1,C2,TT,1,0,0,1,0,10,1,2,2,2,1
134,1,STN,1,1,23,2,1,2,1,1,1,C2,TT,1,0,0,1,0,2,1,2,2,2,1
134,4,SSN,1,1,23,2,1,2,1,1,1,C2,BC,1,0,0,0,1,16,1,2,2,2,1
134,3,SSN,1,1,23,2,1,2,1,1,1,C2,BC,1,0,0,0,1,12,1,2,2,2,1
134,2,SSN,1,1,23,2,1,2,1,1,1,C2,BC,1,0,0,0,1,8,1,2,2,2,1
134,1,SSN,0,0,23,2,1,2,1,1,1,C2,BC,1,0,0,0,1,4,1,2,2,2,1
134,4,SNN,0,0,23,2,1,2,1,1,1,C2,TA,1,0,1,0,0,13,1,2,2,2,1
134,3,SNN,0,0,23,2,1,2,1,1,1,C2,TA,1,0,1,0,0,9,1,2,2,2,1
134,2,SNN,0,0,23,2,1,2,1,1,1,C2,TA,1,0,1,0,0,5,1,2,2,2,1
134,1,SNN,0,0,23,2,1,2,1,1,1,C2,TA,1,0,1,0,0,1,1,2,2,2,1
134,4,NTN,0,0,23,2,1,2,1,1,1,C2,AT,1,1,0,0,0,15,1,2,2,2,1
134,3,NTN,0,0,23,2,1,2,1,1,1,C2,AT,1,1,0,0,0,11,1,2,2,2,1
134,2,NTN,0,0,23,2,1,2,1,1,1,C2,AT,1,1,0,0,0,7,1,2,2,2,1
134,1,NTN,1,1,23,2,1,2,1,1,1,C2,AT,1,1,0,0,0,3,1,2,2,2,1
135,4,STN,0,0,23,2,6,2,5,2,1,C2,TT,1,0,0,1,0,14,2,2,2,2,2
135,2,STN,0,0,23,2,6,2,5,2,1,C2,TT,1,0,0,1,0,6,2,2,2,2,2
135,3,STN,1,1,23,2,6,2,5,2,1,C2,TT,1,0,0,1,0,10,2,2,2,2,2
135,1,STN,1,1,23,2,6,2,5,2,1,C2,TT,1,0,0,1,0,2,2,2,2,2,2
135,4,SSN,1,1,23,2,6,2,5,2,1,C2,BC,1,0,0,0,1,16,2,2,2,2,2
135,3,SSN,0,0,23,2,6,2,5,2,1,C2,BC,1,0,0,0,1,12,2,2,2,2,2
135,2,SSN,1,1,23,2,6,2,5,2,1,C2,BC,1,0,0,0,1,8,2,2,2,2,2
135,1,SSN,0,0,23,2,6,2,5,2,1,C2,BC,1,0,0,0,1,4,2,2,2,2,2
135,4,SNN,0,0,23,2,6,2,5,2,1,C2,TA,1,0,1,0,0,13,2,2,2,2,2
135,3,SNN,0,0,23,2,6,2,5,2,1,C2,TA,1,0,1,0,0,9,2,2,2,2,2
135,2,SNN,0,0,23,2,6,2,5,2,1,C2,TA,1,0,1,0,0,5,2,2,2,2,2
135,1,SNN,0,0,23,2,6,2,5,2,1,C2,TA,1,0,1,0,0,1,2,2,2,2,2
135,4,NTN,0,0,23,2,6,2,5,2,1,C2,AT,1,1,0,0,0,15,2,2,2,2,2
135,3,NTN,0,0,23,2,6,2,5,2,1,C2,AT,1,1,0,0,0,11,2,2,2,2,2
135,2,NTN,0,0,23,2,6,2,5,2,1,C2,AT,1,1,0,0,0,7,2,2,2,2,2
135,1,NTN,0,0,23,2,6,2,5,2,1,C2,AT,1,1,0,0,0,3,2,2,2,2,2
136,4,STN,0,0,20,2,13,2,2,2,1,C3,TT,1,0,0,1,0,14,1,1,2,1,2
136,2,STN,0,0,20,2,13,2,2,2,1,C3,TT,1,0,0,1,0,6,1,1,2,1,2
136,3,STN,1,1,20,2,13,2,2,2,1,C3,TT,1,0,0,1,0,10,1,1,2,1,2
136,1,STN,1,1,20,2,13,2,2,2,1,C3,TT,1,0,0,1,0,2,1,1,2,1,2
136,4,SSN,1,1,20,2,13,2,2,2,1,C3,BC,1,0,0,0,1,16,1,1,2,1,2
136,3,SSN,1,1,20,2,13,2,2,2,1,C3,BC,1,0,0,0,1,12,1,1,2,1,2
136,2,SSN,0,0,20,2,13,2,2,2,1,C3,BC,1,0,0,0,1,8,1,1,2,1,2
136,1,SSN,0,0,20,2,13,2,2,2,1,C3,BC,1,0,0,0,1,4,1,1,2,1,2
136,4,SNN,0,0,20,2,13,2,2,2,1,C3,TA,1,0,1,0,0,13,1,1,2,1,2
136,3,SNN,0,0,20,2,13,2,2,2,1,C3,TA,1,0,1,0,0,9,1,1,2,1,2
136,2,SNN,0,0,20,2,13,2,2,2,1,C3,TA,1,0,1,0,0,5,1,1,2,1,2
136,1,SNN,1,1,20,2,13,2,2,2,1,C3,TA,1,0,1,0,0,1,1,1,2,1,2
136,4,NTN,1,1,20,2,13,2,2,2,1,C3,AT,1,1,0,0,0,15,1,1,2,1,2
136,3,NTN,0,0,20,2,13,2,2,2,1,C3,AT,1,1,0,0,0,11,1,1,2,1,2
136,2,NTN,0,0,20,2,13,2,2,2,1,C3,AT,1,1,0,0,0,7,1,1,2,1,2
136,1,NTN,0,0,20,2,13,2,2,2,1,C3,AT,1,1,0,0,0,3,1,1,2,1,2
137,4,STN,1,1,23,2,1,2,1,1,2,C1,TT,0,0,0,1,0,14,1,2,2,2,1
137,2,STN,1,1,23,2,1,2,1,1,2,C1,TT,0,0,0,1,0,6,1,2,2,2,1
137,3,STN,0,0,23,2,1,2,1,1,2,C1,TT,0,0,0,1,0,10,1,2,2,2,1
137,1,STN,1,1,23,2,1,2,1,1,2,C1,TT,0,0,0,1,0,2,1,2,2,2,1
137,4,SSN,1,1,23,2,1,2,1,1,2,C1,BC,0,0,0,0,1,16,1,2,2,2,1
137,3,SSN,2,1,23,2,1,2,1,1,2,C1,BC,0,0,0,0,1,12,1,2,2,2,1
137,2,SSN,1,1,23,2,1,2,1,1,2,C1,BC,0,0,0,0,1,8,1,2,2,2,1
137,1,SSN,0,0,23,2,1,2,1,1,2,C1,BC,0,0,0,0,1,4,1,2,2,2,1
137,4,SNN,0,0,23,2,1,2,1,1,2,C1,TA,0,0,1,0,0,13,1,2,2,2,1
137,3,SNN,0,0,23,2,1,2,1,1,2,C1,TA,0,0,1,0,0,9,1,2,2,2,1
137,2,SNN,0,0,23,2,1,2,1,1,2,C1,TA,0,0,1,0,0,5,1,2,2,2,1
137,1,SNN,0,0,23,2,1,2,1,1,2,C1,TA,0,0,1,0,0,1,1,2,2,2,1
137,4,NTN,0,0,23,2,1,2,1,1,2,C1,AT,0,1,0,0,0,15,1,2,2,2,1
137,3,NTN,0,0,23,2,1,2,1,1,2,C1,AT,0,1,0,0,0,11,1,2,2,2,1
137,2,NTN,0,0,23,2,1,2,1,1,2,C1,AT,0,1,0,0,0,7,1,2,2,2,1
137,1,NTN,0,0,23,2,1,2,1,1,2,C1,AT,0,1,0,0,0,3,1,2,2,2,1
138,4,STN,0,0,25,2,1,2,1,1,2,C3,TT,0,0,0,1,0,14,1,2,2,1,1
138,2,STN,0,0,25,2,1,2,1,1,2,C3,TT,0,0,0,1,0,6,1,2,2,1,1
138,3,STN,0,0,25,2,1,2,1,1,2,C3,TT,0,0,0,1,0,10,1,2,2,1,1
138,1,STN,1,1,25,2,1,2,1,1,2,C3,TT,0,0,0,1,0,2,1,2,2,1,1
138,4,SSN,1,1,25,2,1,2,1,1,2,C3,BC,0,0,0,0,1,16,1,2,2,1,1
138,3,SSN,0,0,25,2,1,2,1,1,2,C3,BC,0,0,0,0,1,12,1,2,2,1,1
138,2,SSN,1,1,25,2,1,2,1,1,2,C3,BC,0,0,0,0,1,8,1,2,2,1,1
138,1,SSN,0,0,25,2,1,2,1,1,2,C3,BC,0,0,0,0,1,4,1,2,2,1,1
138,4,SNN,1,1,25,2,1,2,1,1,2,C3,TA,0,0,1,0,0,13,1,2,2,1,1
138,3,SNN,1,1,25,2,1,2,1,1,2,C3,TA,0,0,1,0,0,9,1,2,2,1,1
138,2,SNN,0,0,25,2,1,2,1,1,2,C3,TA,0,0,1,0,0,5,1,2,2,1,1
138,1,SNN,1,1,25,2,1,2,1,1,2,C3,TA,0,0,1,0,0,1,1,2,2,1,1
138,4,NTN,0,0,25,2,1,2,1,1,2,C3,AT,0,1,0,0,0,15,1,2,2,1,1
138,3,NTN,0,0,25,2,1,2,1,1,2,C3,AT,0,1,0,0,0,11,1,2,2,1,1
138,2,NTN,0,0,25,2,1,2,1,1,2,C3,AT,0,1,0,0,0,7,1,2,2,1,1
138,1,NTN,0,0,25,2,1,2,1,1,2,C3,AT,0,1,0,0,0,3,1,2,2,1,1
139,4,STN,0,0,29,2,12,2,1,2,1,C1,TT,1,0,0,1,0,14,1,3,2,2,2
139,2,STN,0,0,29,2,12,2,1,2,1,C1,TT,1,0,0,1,0,6,1,3,2,2,2
139,3,STN,0,0,29,2,12,2,1,2,1,C1,TT,1,0,0,1,0,10,1,3,2,2,2
139,1,STN,0,0,29,2,12,2,1,2,1,C1,TT,1,0,0,1,0,2,1,3,2,2,2
139,4,SSN,1,1,29,2,12,2,1,2,1,C1,BC,1,0,0,0,1,16,1,3,2,2,2
139,3,SSN,0,0,29,2,12,2,1,2,1,C1,BC,1,0,0,0,1,12,1,3,2,2,2
139,2,SSN,1,1,29,2,12,2,1,2,1,C1,BC,1,0,0,0,1,8,1,3,2,2,2
139,1,SSN,0,0,29,2,12,2,1,2,1,C1,BC,1,0,0,0,1,4,1,3,2,2,2
139,4,SNN,0,0,29,2,12,2,1,2,1,C1,TA,1,0,1,0,0,13,1,3,2,2,2
139,3,SNN,0,0,29,2,12,2,1,2,1,C1,TA,1,0,1,0,0,9,1,3,2,2,2
139,2,SNN,1,1,29,2,12,2,1,2,1,C1,TA,1,0,1,0,0,5,1,3,2,2,2
139,1,SNN,1,1,29,2,12,2,1,2,1,C1,TA,1,0,1,0,0,1,1,3,2,2,2
139,4,NTN,0,0,29,2,12,2,1,2,1,C1,AT,1,1,0,0,0,15,1,3,2,2,2
139,3,NTN,1,1,29,2,12,2,1,2,1,C1,AT,1,1,0,0,0,11,1,3,2,2,2
139,2,NTN,0,0,29,2,12,2,1,2,1,C1,AT,1,1,0,0,0,7,1,3,2,2,2
139,1,NTN,0,0,29,2,12,2,1,2,1,C1,AT,1,1,0,0,0,3,1,3,2,2,2
140,4,STN,0,0,22,2,9,2,1,1,2,C2,TT,0,0,0,1,0,14,1,2,2,2,1
140,2,STN,1,1,22,2,9,2,1,1,2,C2,TT,0,0,0,1,0,6,1,2,2,2,1
140,3,STN,1,1,22,2,9,2,1,1,2,C2,TT,0,0,0,1,0,10,1,2,2,2,1
140,1,STN,0,0,22,2,9,2,1,1,2,C2,TT,0,0,0,1,0,2,1,2,2,2,1
140,4,SSN,1,1,22,2,9,2,1,1,2,C2,BC,0,0,0,0,1,16,1,2,2,2,1
140,3,SSN,0,0,22,2,9,2,1,1,2,C2,BC,0,0,0,0,1,12,1,2,2,2,1
140,2,SSN,0,0,22,2,9,2,1,1,2,C2,BC,0,0,0,0,1,8,1,2,2,2,1
140,1,SSN,0,0,22,2,9,2,1,1,2,C2,BC,0,0,0,0,1,4,1,2,2,2,1
140,4,SNN,0,0,22,2,9,2,1,1,2,C2,TA,0,0,1,0,0,13,1,2,2,2,1
140,3,SNN,0,0,22,2,9,2,1,1,2,C2,TA,0,0,1,0,0,9,1,2,2,2,1
140,2,SNN,0,0,22,2,9,2,1,1,2,C2,TA,0,0,1,0,0,5,1,2,2,2,1
140,1,SNN,0,0,22,2,9,2,1,1,2,C2,TA,0,0,1,0,0,1,1,2,2,2,1
140,4,NTN,0,0,22,2,9,2,1,1,2,C2,AT,0,1,0,0,0,15,1,2,2,2,1
140,3,NTN,0,0,22,2,9,2,1,1,2,C2,AT,0,1,0,0,0,11,1,2,2,2,1
140,2,NTN,0,0,22,2,9,2,1,1,2,C2,AT,0,1,0,0,0,7,1,2,2,2,1
140,1,NTN,0,0,22,2,9,2,1,1,2,C2,AT,0,1,0,0,0,3,1,2,2,2,1
141,4,STN,0,0,21,2,8,2,1,1,1,C1,TT,1,0,0,1,0,14,1,1,2,2,1
141,2,STN,0,0,21,2,8,2,1,1,1,C1,TT,1,0,0,1,0,6,1,1,2,2,1
141,3,STN,1,1,21,2,8,2,1,1,1,C1,TT,1,0,0,1,0,10,1,1,2,2,1
141,1,STN,0,0,21,2,8,2,1,1,1,C1,TT,1,0,0,1,0,2,1,1,2,2,1
141,4,SSN,0,0,21,2,8,2,1,1,1,C1,BC,1,0,0,0,1,16,1,1,2,2,1
141,3,SSN,0,0,21,2,8,2,1,1,1,C1,BC,1,0,0,0,1,12,1,1,2,2,1
141,2,SSN,1,1,21,2,8,2,1,1,1,C1,BC,1,0,0,0,1,8,1,1,2,2,1
141,1,SSN,0,0,21,2,8,2,1,1,1,C1,BC,1,0,0,0,1,4,1,1,2,2,1
141,4,SNN,0,0,21,2,8,2,1,1,1,C1,TA,1,0,1,0,0,13,1,1,2,2,1
141,3,SNN,0,0,21,2,8,2,1,1,1,C1,TA,1,0,1,0,0,9,1,1,2,2,1
141,2,SNN,0,0,21,2,8,2,1,1,1,C1,TA,1,0,1,0,0,5,1,1,2,2,1
141,1,SNN,0,0,21,2,8,2,1,1,1,C1,TA,1,0,1,0,0,1,1,1,2,2,1
141,4,NTN,0,0,21,2,8,2,1,1,1,C1,AT,1,1,0,0,0,15,1,1,2,2,1
141,3,NTN,0,0,21,2,8,2,1,1,1,C1,AT,1,1,0,0,0,11,1,1,2,2,1
141,2,NTN,0,0,21,2,8,2,1,1,1,C1,AT,1,1,0,0,0,7,1,1,2,2,1
141,1,NTN,0,0,21,2,8,2,1,1,1,C1,AT,1,1,0,0,0,3,1,1,2,2,1
142,4,STN,0,0,20,2,7,2,1,1,1,C1,TT,1,0,0,1,0,14,1,1,2,2,1
142,2,STN,0,0,20,2,7,2,1,1,1,C1,TT,1,0,0,1,0,6,1,1,2,2,1
142,3,STN,1,1,20,2,7,2,1,1,1,C1,TT,1,0,0,1,0,10,1,1,2,2,1
142,1,STN,1,1,20,2,7,2,1,1,1,C1,TT,1,0,0,1,0,2,1,1,2,2,1
142,4,SSN,1,1,20,2,7,2,1,1,1,C1,BC,1,0,0,0,1,16,1,1,2,2,1
142,3,SSN,1,1,20,2,7,2,1,1,1,C1,BC,1,0,0,0,1,12,1,1,2,2,1
142,2,SSN,0,0,20,2,7,2,1,1,1,C1,BC,1,0,0,0,1,8,1,1,2,2,1
142,1,SSN,0,0,20,2,7,2,1,1,1,C1,BC,1,0,0,0,1,4,1,1,2,2,1
142,4,SNN,0,0,20,2,7,2,1,1,1,C1,TA,1,0,1,0,0,13,1,1,2,2,1
142,3,SNN,0,0,20,2,7,2,1,1,1,C1,TA,1,0,1,0,0,9,1,1,2,2,1
142,2,SNN,0,0,20,2,7,2,1,1,1,C1,TA,1,0,1,0,0,5,1,1,2,2,1
142,1,SNN,0,0,20,2,7,2,1,1,1,C1,TA,1,0,1,0,0,1,1,1,2,2,1
142,4,NTN,1,1,20,2,7,2,1,1,1,C1,AT,1,1,0,0,0,15,1,1,2,2,1
142,3,NTN,0,0,20,2,7,2,1,1,1,C1,AT,1,1,0,0,0,11,1,1,2,2,1
142,2,NTN,0,0,20,2,7,2,1,1,1,C1,AT,1,1,0,0,0,7,1,1,2,2,1
142,1,NTN,0,0,20,2,7,2,1,1,1,C1,AT,1,1,0,0,0,3,1,1,2,2,1
143,4,STN,0,0,21,1,7,2,1,1,2,C2,TT,0,0,0,1,0,14,1,1,2,2,1
143,2,STN,1,1,21,1,7,2,1,1,2,C2,TT,0,0,0,1,0,6,1,1,2,2,1
143,3,STN,0,0,21,1,7,2,1,1,2,C2,TT,0,0,0,1,0,10,1,1,2,2,1
143,1,STN,0,0,21,1,7,2,1,1,2,C2,TT,0,0,0,1,0,2,1,1,2,2,1
143,4,SSN,1,1,21,1,7,2,1,1,2,C2,BC,0,0,0,0,1,16,1,1,2,2,1
143,3,SSN,0,0,21,1,7,2,1,1,2,C2,BC,0,0,0,0,1,12,1,1,2,2,1
143,2,SSN,0,0,21,1,7,2,1,1,2,C2,BC,0,0,0,0,1,8,1,1,2,2,1
143,1,SSN,0,0,21,1,7,2,1,1,2,C2,BC,0,0,0,0,1,4,1,1,2,2,1
143,4,SNN,0,0,21,1,7,2,1,1,2,C2,TA,0,0,1,0,0,13,1,1,2,2,1
143,3,SNN,1,1,21,1,7,2,1,1,2,C2,TA,0,0,1,0,0,9,1,1,2,2,1
143,2,SNN,0,0,21,1,7,2,1,1,2,C2,TA,0,0,1,0,0,5,1,1,2,2,1
143,1,SNN,0,0,21,1,7,2,1,1,2,C2,TA,0,0,1,0,0,1,1,1,2,2,1
143,4,NTN,0,0,21,1,7,2,1,1,2,C2,AT,0,1,0,0,0,15,1,1,2,2,1
143,3,NTN,0,0,21,1,7,2,1,1,2,C2,AT,0,1,0,0,0,11,1,1,2,2,1
143,2,NTN,0,0,21,1,7,2,1,1,2,C2,AT,0,1,0,0,0,7,1,1,2,2,1
143,1,NTN,0,0,21,1,7,2,1,1,2,C2,AT,0,1,0,0,0,3,1,1,2,2,1
144,4,STN,0,0,24,2,8,2,1,1,1,C2,TT,1,0,0,1,0,14,1,2,2,2,1
144,2,STN,0,0,24,2,8,2,1,1,1,C2,TT,1,0,0,1,0,6,1,2,2,2,1
144,3,STN,0,0,24,2,8,2,1,1,1,C2,TT,1,0,0,1,0,10,1,2,2,2,1
144,1,STN,0,0,24,2,8,2,1,1,1,C2,TT,1,0,0,1,0,2,1,2,2,2,1
144,4,SSN,1,1,24,2,8,2,1,1,1,C2,BC,1,0,0,0,1,16,1,2,2,2,1
144,3,SSN,0,0,24,2,8,2,1,1,1,C2,BC,1,0,0,0,1,12,1,2,2,2,1
144,2,SSN,1,1,24,2,8,2,1,1,1,C2,BC,1,0,0,0,1,8,1,2,2,2,1
