"family.id" "animal.id" "vessel" "date" "length" "weight" "sex" "month"
2003008 2484  7 16105 37.55 0.9275 "m" 11
2003008 2485 16 15943 14.00 0.0348 "m"  5
2003008 2485 16 15974 18.00 0.0796 "m"  6
2003008 2485 16 16007 21.30 0.1433 "m"  7
2003008 2485 16 16033 24.30 0.2070 "m"  8
2003008 2485 16 16054 26.50 0.2754 "m"  9
2003008 2485 16 16110 34.10 0.5962 "m" 11
2003008 2486 15 15943 14.10 0.0347 "m"  5
2003008 2486 15 15974 18.10 0.0739 "m"  6
2003008 2486 15 16006 20.80 0.1164 "m"  7
2003008 2486 15 16033 23.60 0.1672 "m"  8
2003008 2486 15 16054 26.10 0.2413 "m"  9
2003008 2486 15 16110 33.70 0.5349 "m" 11
2003008 2487  7 15943 15.50 0.0436 "f"  5
2003008 2487  7 15971 19.30 0.0926 "f"  6
2003008 2487  7 16008 23.40 0.1562 "f"  7
2003008 2487  7 16034 25.90 0.2200 "f"  8
2003008 2487  7 16055 28.60 0.3122 "f"  9
2003008 2487  7 16105 36.00 0.6683 "f" 11
2003008 2491 16 15943 15.00 0.0446 "m"  5
2003008 2491 16 15971 18.80 0.0918 "m"  6
2003008 2491 16 16007 22.80 0.1599 "m"  7
2003008 2491 16 16033 25.90 0.2390 "m"  8
2003008 2491 16 16054 28.50 0.3412 "m"  9
2003008 2491 16 16111 36.00 0.6981 "m" 11
2003008 2492 16 15943 14.90 0.0412 "f"  5
2003008 2492 16 15974 19.20 0.0914 "f"  6
2003008 2492 16 16007 22.80 0.1540 "f"  7
2003008 2492 16 16033 25.50 0.2128 "f"  8
2003008 2492 16 16054 28.30 0.2985 "f"  9
2003008 2492 16 16110 37.00 0.6934 "f" 11
2003008 2493 15 15943 16.20 0.0537 "f"  5
2003008 2493 15 16006 24.80 0.2089 "f"  7
2003008 2493 15 16033 27.40 0.2784 "f"  8
2003008 2493 15 16054 29.60 0.3538 "f"  9
2003008 2493 15 16110 36.55 0.6971 "f" 11
2003008 2494  7 15943 15.30 0.0468 "f"  5
2003008 2494  7 15971 19.70 0.1081 "f"  6
2003008 2494  7 16008 23.10 0.1775 "f"  7
2003008 2494  7 16034 25.80 0.2334 "f"  8
2003008 2494  7 16055 27.90 0.2974 "f"  9
2003008 2494  7 16105 35.50 0.7135 "f" 11
2003008 2495 15 15943 14.80 0.0408 "m"  5
2003008 2495 15 15971 19.00 0.0945 "m"  6
2003008 2495 15 16006 22.90 0.1667 "m"  7
2003008 2495 15 16033 26.00 0.2438 "m"  8
2003008 2495 15 16054 28.40 0.3260 "m"  9
2003008 2495 15 16110 36.95 0.6944 "m" 11
2003008 2496  7 15943 16.80 0.0632 "m"  5
2003008 2496  7 15971 21.80 0.1474 "m"  6
2003008 2496  7 16008 25.60 0.2405 "m"  7
2003008 2496  7 16034 28.90 0.3410 "m"  8
2003008 2496  7 16055 31.70 0.4648 "m"  9
2003008 2496  7 16105 39.50 1.0618 "m" 11
2003008 2497  7 15943 14.80 0.0420 "f"  5
2003008 2497  7 15971 18.60 0.0847 "f"  6
2003008 2497  7 16008 22.10 0.1416 "f"  7
2003008 2497  7 16034 24.40 0.1951 "f"  8
2003008 2497  7 16055 27.00 0.2677 "f"  9
2003008 2497  7 16105 34.50 0.5895 "f" 11
2003008 2498 15 15943 16.00 0.0544 "f"  5
2003008 2498 15 15974 20.00 0.1094 "f"  6
2003008 2498 15 16006 23.50 0.1844 "f"  7
2003008 2498 15 16033 25.90 0.2435 "f"  8
2003008 2498 15 16054 28.10 0.3184 "f"  9
2003008 2498 15 16110 35.30 0.6811 "f" 11
2003008 2500 16 15943 15.80 0.0486 "m"  5
2003008 2500 16 15974 19.90 0.1012 "m"  6
2003008 2500 16 16007 23.60 0.1624 "m"  7
2003008 2500 16 16033 25.80 0.2172 "m"  8
2003008 2500 16 16054 28.20 0.2985 "m"  9
2003008 2500 16 16111 36.80 0.6622 "m" 11
2003008 2502 15 15943 13.40 0.0330 "m"  5
2003008 2502 15 15974 19.60 0.1098 "m"  6
2003008 2502 15 16006 20.90 0.1355 "m"  7
2003008 2502 15 16033 24.10 0.2100 "m"  8
2003008 2502 15 16054 27.10 0.3032 "m"  9
2003008 2502 15 16110 35.95 0.6791 "m" 11
2003008 2503 15 15943 16.50 0.0581 "m"  5
2003008 2503 15 15971 21.20 0.1337 "m"  6
2003008 2503 15 16006 25.50 0.2385 "m"  7
2003008 2503 15 16033 28.40 0.3302 "m"  8
2003008 2503 15 16054 31.60 0.4602 "m"  9
2003008 2503 15 16110 40.05 0.9793 "m" 11
2003008 2504 15 15943 15.70 0.0507 "f"  5
2003008 2504 15 15971 20.30 0.1159 "f"  6
2003008 2504 15 16006 23.80 0.1944 "f"  7
2003008 2504 15 16033 26.40 0.2576 "f"  8
2003008 2504 15 16054 29.20 0.3431 "f"  9
2003008 2504 15 16110 36.25 0.7023 "f" 11
2003008 2505 15 15943 16.00 0.0527 "f"  5
2003008 2505 15 15974 20.40 0.1238 "f"  6
2003008 2505 15 16006 24.00 0.2054 "f"  7
2003008 2505 15 16033 26.50 0.2728 "f"  8
2003008 2505 15 16054 28.80 0.3538 "f"  9
2003008 2505 15 16110 36.25 0.7853 "f" 11
2003008 2507 16 15943 14.60 0.0397 "f"  5
2003008 2507 16 15974 18.60 0.0870 "f"  6
2003008 2507 16 16007 22.40 0.1521 "f"  7
2003008 2507 16 16033 25.10 0.2137 "f"  8
2003008 2507 16 16054 27.50 0.2832 "f"  9
2003008 2507 16 16110 34.90 0.6052 "f" 11
2003008 2509 15 15943 14.50 0.0387 "m"  5
2003008 2509 15 15974 18.60 0.0868 "m"  6
2003008 2509 15 16006 22.10 0.1518 "m"  7
2003008 2509 15 16033 24.80 0.2045 "m"  8
2003008 2509 15 16054 27.20 0.2866 "m"  9
2003008 2509 15 16110 35.95 0.6865 "m" 11
2003008 2511  7 15943 15.30 0.0436 "f"  5
2003008 2511  7 15971 19.50 0.0953 "f"  6
2003008 2511  7 16008 23.20 0.1652 "f"  7
2003008 2511  7 16034 26.10 0.2312 "f"  8
2003008 2511  7 16055 28.60 0.3110 "f"  9
2003008 2511  7 16105 37.00 0.7457 "f" 11
2003008 2512 15 15943 14.60 0.0389 "m"  5
2003008 2512 15 15974 18.90 0.0848 "m"  6
2003008 2512 15 16006 22.60 0.6030 "m"  7
2003008 2512 15 16033 25.40 0.2239 "m"  8
2003008 2512 15 16054 28.20 0.3168 "m"  9
2003008 2512 15 16110 36.45 0.6971 "m" 11
2003008 2515 16 15943 15.00 0.0435 "m"  5
2003008 2515 16 15974 19.00 0.0978 "m"  6
2003008 2515 16 16007 22.60 0.1627 "m"  7
2003008 2515 16 16033 25.40 0.2346 "m"  8
2003008 2515 16 16054 27.70 0.3047 "m"  9
2003008 2515 16 16111 36.10 0.6912 "m" 11
2003008 2517  7 15943 13.30 0.0272 "f"  5
2003008 2517  7 15971 17.30 0.0639 "f"  6
2003008 2517  7 16008 20.70 0.1085 "f"  7
2003008 2517  7 16034 23.40 0.1658 "f"  8
2003008 2517  7 16055 26.10 0.2379 "f"  9
2003008 2517  7 16105 33.50 0.5342 "f" 11
2003008 2518 16 15943 14.10 0.0407 "f"  5
2003008 2518 16 15970 17.80 0.0860 "f"  6
2003008 2518 16 16007 21.30 0.1429 "f"  7
2003008 2518 16 16033 23.70 0.1992 "f"  8
2003008 2518 16 16054 26.00 0.2809 "f"  9
2003008 2518 16 16110 33.50 0.6187 "f" 11
2003008 2519 15 15943 14.20 0.0328 "f"  5
2003008 2519 15 15974 18.00 0.0683 "f"  6
2003008 2519 15 16006 20.80 0.1163 "f"  7
2003008 2519 15 16033 23.50 0.1696 "f"  8
2003008 2519 15 16054 25.60 0.2389 "f"  9
2003008 2519 15 16110 33.00 0.5163 "f" 11
2003008 2520 16 15943 15.00 0.0476 "f"  5
2003008 2520 16 15974 19.00 0.0992 "f"  6
2003008 2520 16 16007 23.00 0.1784 "f"  7
2003008 2520 16 16033 25.40 0.2442 "f"  8
2003008 2520 16 16054 27.00 0.2837 "f"  9
2003008 2520 16 16111 34.50 0.6444 "f" 11
2003008 2521 16 15943 14.40 0.0392 "m"  5
2003008 2521 16 15971 18.50 0.0912 "m"  6
2003008 2521 16 16007 22.30 0.1605 "m"  7
2003008 2521 16 16033 25.60 0.2440 "m"  8
2003008 2521 16 16054 28.10 0.3359 "m"  9
2003008 2521 16 16110 35.90 0.7245 "m" 11
2003008 2522 16 15943 15.20 0.0470 "m"  5
2003008 2522 16 15974 19.40 0.1045 "m"  6
2003008 2522 16 16007 23.00 0.1768 "m"  7
2003008 2522 16 16033 25.90 0.2497 "m"  8
2003008 2522 16 16054 28.60 0.3561 "m"  9
2003008 2522 16 16111 37.00 0.8101 "m" 11
2003008 2526  7 15943 15.50 0.0480 "m"  5
2003008 2526  7 15971 20.30 0.1137 "m"  6
2003008 2526  7 16008 24.30 0.1917 "m"  7
2003008 2526  7 16034 26.90 0.2530 "m"  8
2003008 2526  7 16055 29.60 0.3582 "m"  9
2003008 2526  7 16105 38.00 0.8297 "m" 11
2003008 2529 16 15943 15.10 0.0434 "f"  5
2003008 2529 16 15974 19.60 0.0954 "f"  6
2003008 2529 16 16007 23.70 0.1676 "f"  7
2003008 2529 16 16036 26.10 0.2299 "f"  8
2003008 2529 16 16054 28.80 0.3099 "f"  9
2003008 2529 16 16111 36.50 0.6548 "f" 11
2003008 2530 15 15943 14.90 0.0467 "f"  5
2003008 2530 15 15974 20.00 0.1110 "f"  6
2003008 2530 15 16006 23.00 0.1789 "f"  7
2003008 2530 15 16033 25.90 0.2491 "f"  8
2003008 2530 15 16054 27.90 0.3340 "f"  9
2003008 2530 15 16110 34.60 0.6907 "f" 11
2003008 2531 15 15943 15.30 0.0441 "f"  5
2003008 2531 15 15974 20.00 0.1056 "f"  6
2003008 2531 15 16006 24.00 0.1814 "f"  7
2003008 2531 15 16033 26.30 0.2417 "f"  8
2003008 2531 15 16054 29.10 0.3312 "f"  9
2003008 2531 15 16110 37.05 0.6987 "f" 11
2003008 2532 15 15943 13.20 0.0348 "f"  5
2003008 2532 15 15974 17.50 0.0760 "f"  6
2003008 2532 15 16006 20.80 0.1316 "f"  7
2003008 2532 15 16033 22.90 0.1726 "f"  8
2003008 2532 15 16054 25.30 0.2454 "f"  9
2003008 2532 15 16110 32.75 0.5703 "f" 11
2003008 2534 16 15943 13.30 0.0305 "f"  5
2003008 2534 16 15971 16.70 0.0637 "f"  6
2003008 2534 16 16007 19.90 0.1071 "f"  7
2003008 2534 16 16033 22.30 0.1487 "f"  8
2003008 2534 16 16054 24.30 0.2002 "f"  9
2003008 2534 16 16111 30.60 0.4229 "f" 11
2003008 2535  7 15943 15.30 0.0466 "m"  5
2003008 2535  7 15971 19.80 0.1057 "m"  6
2003008 2535  7 16008 23.40 0.7250 "m"  7
2003008 2535  7 16034 25.90 0.2295 "m"  8
2003008 2535  7 16055 28.00 0.3086 "m"  9
2003008 2535  7 16105 36.25 0.7360 "m" 11
2003008 2536 16 15943 14.80 0.0393 "m"  5
2003008 2536 16 15971 19.40 0.0930 "m"  6
2003008 2536 16 16007 23.80 0.1709 "m"  7
2003008 2536 16 16033 27.00 0.2524 "m"  8
2003008 2536 16 16054 29.80 0.3622 "m"  9
2003008 2536 16 16111 38.00 0.8267 "m" 11
2003008 2537  7 15943 14.60 0.0404 "f"  5
2003008 2537  7 15971 19.00 0.0925 "f"  6
2003008 2537  7 16008 22.70 0.1499 "f"  7
2003008 2537  7 16034 25.00 0.1974 "f"  8
2003008 2537  7 16055 27.10 0.2659 "f"  9
2003008 2537  7 16105 33.95 0.5876 "f" 11
2003008 2538  7 15943 14.50 0.0378 "f"  5
2003008 2538  7 15971 18.80 0.0864 "f"  6
2003008 2538  7 16008 22.50 0.1507 "f"  7
2003008 2538  7 16034 25.20 0.2149 "f"  8
2003008 2538  7 16055 27.30 0.2834 "f"  9
2003008 2538  7 16105 33.00 0.5560 "f" 11
2003008 2539  7 15943 15.90 0.0523 "m"  5
2003008 2539  7 15971 20.10 0.1110 "m"  6
2003008 2539  7 16008 23.70 0.1860 "m"  7
2003008 2539  7 16034 26.80 0.2652 "m"  8
2003008 2539  7 16055 29.70 0.3635 "m"  9
2003008 2539  7 16105 37.05 0.7844 "m" 11
2003008 2540 15 15943 16.00 0.0567 "f"  5
2003008 2540 15 15971 20.50 0.1281 "f"  6
2003008 2540 15 16006 24.10 0.2086 "f"  7
2003008 2540 15 16033 26.60 0.2808 "f"  8
2003008 2540 15 16054 29.30 0.3866 "f"  9
2003008 2540 15 16110 37.65 0.8883 "f" 11
2003008 2998  7 15944 14.50 0.0387 "m"  5
2003008 2998  7 15971 18.60 0.0852 "m"  6
2003008 2998  7 16008 22.40 0.1474 "m"  7
2003008 2998  7 16034 25.10 0.2115 "m"  8
2003008 2998  7 16055 27.00 0.2653 "m"  9
2003008 2998  7 16105 33.55 0.5653 "m" 11
2003008 2999  7 15944 15.00 0.0455 "f"  5
2003008 2999  7 15971 19.50 0.0997 "f"  6
2003008 2999  7 16008 22.50 0.1549 "f"  7
2003008 2999  7 16034 25.20 0.2184 "f"  8
2003008 2999  7 16055 28.00 0.3151 "f"  9
2003008 2999  7 16105 36.05 0.7654 "f" 11
2003008 3000  7 15944 14.10 0.0334 "f"  5
2003008 3000  7 15971 18.60 0.0849 "f"  6
2003008 3000  7 16008 22.30 0.1514 "f"  7
2003008 3000  7 16034 25.20 0.2115 "f"  8
2003008 3000  7 16055 27.40 0.2933 "f"  9
2003008 3000  7 16105 35.00 0.6928 "f" 11
2003008 3001  7 15944 13.80 0.0345 "m"  5
2003008 3001  7 15971 17.50 0.0780 "m"  6
2003008 3001  7 16008 20.50 0.1271 "m"  7
2003008 3001  7 16034 23.40 0.1862 "m"  8
2003008 3001  7 16055 26.50 0.2772 "m"  9
2003008 3001  7 16105 34.50 0.6724 "m" 11
2003008 3002  7 15944 16.50 0.0591 "f"  5
2003008 3002  7 15971 21.00 0.1332 "f"  6
2003008 3002  7 16008 25.00 0.2236 "f"  7
2003008 3002  7 16034 27.20 0.2838 "f"  8
2003008 3002  7 16055 29.40 0.3564 "f"  9
2003008 3002  7 16105 37.25 0.8131 "f" 11
2003008 3003  7 15944 14.60 0.0402 "f"  5
2003008 3003  7 15971 18.60 0.0890 "f"  6
2003008 3003  7 16008 22.40 0.1486 "f"  7
2003008 3003  7 16034 25.00 0.2137 "f"  8
2003008 3003  7 16055 27.90 0.3045 "f"  9
2003008 3003  7 16105 35.50 0.6750 "f" 11
2003008 3005  7 15944 14.60 0.0386 "f"  5
2003008 3005  7 15971 18.70 0.0884 "f"  6
2003008 3005  7 16008 22.10 0.1481 "f"  7
2003008 3005  7 16034 24.90 0.2122 "f"  8
2003008 3005  7 16055 28.00 0.3105 "f"  9
2003008 3005  7 16105 36.00 0.7259 "f" 11
2003008 3006  7 15944 13.50 0.0299 "f"  5
2003008 3006  7 15971 17.40 0.0685 "f"  6
2003008 3006  7 16008 21.00 0.1170 "f"  7
2003008 3006  7 16034 24.10 0.1776 "f"  8
2003008 3006  7 16055 26.30 0.2387 "f"  9
2003008 3006  7 16105 33.75 0.5587 "f" 11
2003008 3007  7 15944 13.60 0.0301 "m"  5
2003008 3007  7 15971 17.10 0.0645 "m"  6
2003008 3007  7 16008 20.00 0.1021 "m"  7
2003008 3007  7 16034 23.00 0.1484 "m"  8
2003008 3007  7 16055 25.20 0.2073 "m"  9
2003008 3007  7 16105 32.15 0.4579 "m" 11
2003008 3008  7 15944 13.10 0.0282 "m"  5
2003008 3008  7 15971 16.90 0.0713 "m"  6
2003008 3008  7 16008 20.60 0.1264 "m"  7
2003008 3008  7 16034 23.40 0.1831 "m"  8
2003008 3008  7 16055 26.00 0.2627 "m"  9
2003008 3008  7 16105 33.45 0.6001 "m" 11
2003008 3009  7 15944 13.10 0.0273 "f"  5
2003008 3009  7 15971 16.40 0.0564 "f"  6
2003008 3009  7 16008 19.60 0.0971 "f"  7
2003008 3009  7 16034 22.50 0.1485 "f"  8
2003008 3009  7 16055 24.30 0.2167 "f"  9
2003008 3009  7 16105 32.75 0.5514 "f" 11
2003026 2541 26 15943 15.40 0.0518 "m"  5
2003026 2541 26 15970 19.80 0.1154 "m"  6
2003026 2541 26 16005 23.30 0.1878 "m"  7
2003026 2541 26 16034 26.40 0.2700 "m"  8
2003026 2541 26 16054 29.20 0.3885 "m"  9
2003026 2541 26 16106 37.75 0.8738 "m" 11
2003026 2542 15 15943 13.30 0.0338 "f"  5
2003026 2542 15 15974 17.50 0.0800 "f"  6
2003026 2542 15 16006 20.40 0.1384 "f"  7
2003026 2542 15 16033 23.40 0.2094 "f"  8
2003026 2542 15 16054 26.20 0.3046 "f"  9
2003026 2542 15 16110 33.55 0.6549 "f" 11
2003026 2543 26 15943 13.90 0.0394 "m"  5
2003026 2543 26 15970 17.00 0.0838 "m"  6
2003026 2543 26 16005 19.80 0.1324 "m"  7
2003026 2543 26 16034 21.40 0.1681 "m"  8
2003026 2543 26 16054 23.00 0.2154 "m"  9
2003026 2543 26 16107 27.65 0.4197 "m" 11
2003026 2544 26 15943 14.90 0.0503 "m"  5
2003026 2544 26 15970 19.10 0.1115 "m"  6
2003026 2544 26 16005 23.00 0.1933 "m"  7
2003026 2544 26 16034 25.40 0.2687 "m"  8
2003026 2544 26 16054 27.90 0.3582 "m"  9
2003026 2544 26 16107 36.05 0.8135 "m" 11
2003026 2545 15 15943 15.50 0.0547 "f"  5
2003026 2545 15 15974 19.40 0.1126 "f"  6
2003026 2545 15 16006 23.00 0.1950 "f"  7
2003026 2545 15 16033 25.60 0.2711 "f"  8
2003026 2545 15 16054 28.10 0.3766 "f"  9
2003026 2545 15 16110 35.55 0.7737 "f" 11
2003026 2546 16 15943 15.80 0.0552 "f"  5
2003026 2546 16 15971 19.80 0.1117 "f"  6
2003026 2546 16 16007 23.00 0.1812 "f"  7
2003026 2546 16 16033 25.60 0.2689 "f"  8
2003026 2546 16 16054 28.50 0.3698 "f"  9
2003026 2546 16 16111 36.90 0.8127 "f" 11
2003026 2547 26 15943 15.90 0.0541 "m"  5
2003026 2547 26 15970 20.00 0.1148 "m"  6
2003026 2547 26 16005 24.00 0.1930 "m"  7
2003026 2547 26 16034 26.40 0.2571 "m"  8
2003026 2547 26 16054 28.10 0.3337 "m"  9
2003026 2547 26 16106 35.05 0.7015 "m" 11
2003026 2550 15 15943 12.80 0.0299 "m"  5
2003026 2550 15 15971 16.50 0.0663 "m"  6
2003026 2550 15 16006 18.80 0.1047 "m"  7
2003026 2550 15 16033 21.50 0.1584 "m"  8
2003026 2550 15 16054 24.30 0.2310 "m"  9
2003026 2550 15 16110 31.35 0.5010 "m" 11
2003026 2551 16 15943 15.90 0.0554 "f"  5
2003026 2551 16 15971 20.00 0.1177 "f"  6
2003026 2551 16 16007 23.70 0.1927 "f"  7
2003026 2551 16 16033 25.20 0.2292 "f"  8
2003026 2551 16 16054 27.60 0.3161 "f"  9
2003026 2551 16 16111 35.30 0.6836 "f" 11
2003026 2552 16 15943 13.40 0.0344 "f"  5
2003026 2552 16 15974 17.30 0.0733 "f"  6
2003026 2552 16 16007 20.10 0.1176 "f"  7
2003026 2552 16 16033 22.20 0.1724 "f"  8
2003026 2552 16 16054 24.90 0.2452 "f"  9
2003026 2552 16 16110 37.00 0.5387 "f" 11
2003026 2553 16 15943 15.30 0.0561 "m"  5
2003026 2553 16 15974 19.50 0.1120 "m"  6
2003026 2553 16 16007 22.60 0.1777 "m"  7
2003026 2553 16 16054 28.80 0.3965 "m"  9
2003026 2553 16 16110 36.90 0.8133 "m" 11
2003026 2554 16 15943 15.50 0.0562 "f"  5
2003026 2554 16 15971 19.00 0.1089 "f"  6
2003026 2554 16 16007 21.70 0.1596 "f"  7
2003026 2554 16 16033 24.40 0.2187 "f"  8
2003026 2554 16 16054 26.00 0.2816 "f"  9
2003026 2554 16 16110 32.90 0.6018 "f" 11
2003026 2557 15 15943 13.30 0.0313 "f"  5
2003026 2557 15 15974 17.60 0.0767 "f"  6
2003026 2557 15 16006 20.10 0.1233 "f"  7
2003026 2557 15 16033 22.40 0.1680 "f"  8
2003026 2557 15 16054 25.00 0.2349 "f"  9
2003026 2557 15 16110 31.00 0.4656 "f" 11
2003026 2562 16 15943 16.50 0.0716 "m"  5
2003026 2562 16 15971 20.90 0.1530 "m"  6
2003026 2562 16 16007 24.00 0.2389 "m"  7
2003026 2562 16 16033 26.30 0.3055 "m"  8
2003026 2562 16 16054 28.10 0.3831 "m"  9
2003026 2562 16 16111 36.00 0.8102 "m" 11
2003026 2563 26 15943 15.20 0.0492 "m"  5
2003026 2563 26 15970 19.10 0.1062 "m"  6
2003026 2563 26 16005 22.80 0.1825 "m"  7
2003026 2563 26 16034 25.50 0.2544 "m"  8
2003026 2563 26 16054 27.80 0.3602 "m"  9
2003026 2563 26 16107 36.00 0.8194 "m" 11
2003026 2564 26 15943 15.40 0.0535 "f"  5
2003026 2564 26 15970 19.50 0.1131 "f"  6
2003026 2564 26 16005 22.80 0.1782 "f"  7
2003026 2564 26 16034 25.00 0.2439 "f"  8
2003026 2564 26 16054 26.60 0.2879 "f"  9
2003026 2564 26 16106 33.15 0.6055 "f" 11
2003026 2566 26 15943 15.60 0.0540 "m"  5
2003026 2566 26 15970 19.90 0.1129 "m"  6
2003026 2566 26 16005 23.20 0.1826 "m"  7
2003026 2566 26 16034 26.00 0.2639 "m"  8
2003026 2566 26 16054 28.30 0.3625 "m"  9
2003026 2566 26 16107 36.70 0.8140 "m" 11
2003026 2567 16 15943 15.50 0.0505 "f"  5
2003026 2567 16 15971 19.50 0.1014 "f"  6
2003026 2567 16 16007 22.50 0.1590 "f"  7
2003026 2567 16 16033 25.40 0.2348 "f"  8
2003026 2567 16 16054 28.10 0.3479 "f"  9
2003026 2567 16 16111 36.00 0.7325 "f" 11
2003026 2569 16 15943 14.90 0.0443 "m"  5
2003026 2569 16 15974 19.10 0.1031 "m"  6
2003026 2569 16 16007 22.50 0.1716 "m"  7
2003026 2569 16 16033 25.60 0.2491 "m"  8
2003026 2569 16 16054 28.10 0.3204 "m"  9
2003026 2569 16 16110 36.20 0.7889 "m" 11
2003026 2570 26 15970 20.60 0.1372 "m"  6
2003026 2570 26 16005 24.00 0.2346 "m"  7
2003026 2570 26 16034 27.00 0.3253 "m"  8
2003026 2570 26 16054 29.50 0.4516 "m"  9
2003026 2570 26 16107 37.60 0.9860 "m" 11
2003026 2574 15 15943 14.50 0.0459 "f"  5
2003026 2574 15 15974 19.30 0.1072 "f"  6
2003026 2574 15 16006 22.30 0.1747 "f"  7
2003026 2574 15 16033 25.30 0.2681 "f"  8
2003026 2574 15 16054 28.20 0.3804 "f"  9
2003026 2574 15 16110 36.00 0.8271 "f" 11
2003026 2578 26 15943 15.50 0.0587 "f"  5
2003026 2578 26 15970 19.70 0.1256 "f"  6
2003026 2578 26 16005 23.20 0.2620 "f"  7
2003026 2578 26 16034 25.80 0.2867 "f"  8
2003026 2578 26 16054 28.00 0.3741 "f"  9
2003026 2578 26 16106 34.90 0.7578 "f" 11
2003026 2582 26 15943 13.80 0.0351 "f"  5
2003026 2582 26 15970 17.60 0.0774 "f"  6
2003026 2582 26 16005 20.80 0.1325 "f"  7
2003026 2582 26 16034 23.90 0.2070 "f"  8
2003026 2582 26 16054 26.00 0.2917 "f"  9
2003026 2582 26 16107 34.10 0.6743 "f" 11
2003026 2583 15 15943 14.70 0.0473 "m"  5
2003026 2583 15 15974 18.60 0.0956 "m"  6
2003026 2583 15 16006 21.50 0.1484 "m"  7
2003026 2583 15 16033 23.70 0.2086 "m"  8
2003026 2583 15 16054 26.50 0.2946 "m"  9
2003026 2583 15 16110 33.30 0.6388 "m" 11
2003026 2585 15 15943 17.40 0.0794 "m"  5
2003026 2585 15 15974 22.10 0.1692 "m"  6
2003026 2585 15 16006 25.70 0.2922 "m"  7
2003026 2585 15 16033 29.00 0.4012 "m"  8
2003026 2585 15 16054 30.90 0.5077 "m"  9
2003026 2585 15 16110 37.50 1.0050 "m" 11
2003026 2587 26 15943 16.30 0.0629 "m"  5
2003026 2587 26 15970 20.40 0.1343 "m"  6
2003026 2587 26 16005 24.00 0.2133 "m"  7
2003026 2587 26 16034 26.60 0.2805 "m"  8
2003026 2587 26 16054 28.90 0.3829 "m"  9
2003026 2587 26 16107 35.55 0.7412 "m" 11
2003026 2590 26 15943 13.70 0.0263 "f"  5
2003026 2590 26 15970 17.90 0.0847 "f"  6
2003026 2590 26 16005 22.00 0.1654 "f"  7
2003026 2590 26 16034 25.50 0.2426 "f"  8
2003026 2590 26 16054 26.50 0.2910 "f"  9
2003026 2590 26 16106 34.40 0.6450 "f" 11
2003026 2591 26 15943 15.90 0.0578 "m"  5
2003026 2591 26 15970 19.90 0.1194 "m"  6
2003026 2591 26 16005 23.20 0.1889 "m"  7
2003026 2591 26 16034 25.80 0.2617 "m"  8
2003026 2591 26 16054 28.00 0.3656 "m"  9
2003026 2591 26 16107 34.85 0.7601 "m" 11
2003026 2593 16 15943 15.50 0.0573 "f"  5
2003026 2593 16 15971 20.40 0.1285 "f"  6
2003026 2593 16 16007 24.20 0.2298 "f"  7
2003026 2593 16 16033 27.00 0.3342 "f"  8
2003026 2593 16 16054 29.30 0.4224 "f"  9
2003026 2593 16 16110 36.75 0.8682 "f" 11
2003026 2594 15 15943 14.90 0.0490 "m"  5
2003026 2594 15 15971 19.30 0.1078 "m"  6
2003026 2594 15 16006 23.00 0.1809 "m"  7
2003026 2594 15 16033 26.10 0.2704 "m"  8
2003026 2594 15 16054 28.60 0.3814 "m"  9
2003026 2594 15 16110 35.35 0.7867 "m" 11
2003026 2595 15 15943 16.30 0.0586 "m"  5
2003026 2595 15 15974 21.20 0.1326 "m"  6
2003026 2595 15 16006 25.00 0.2201 "m"  7
2003026 2595 15 16033 27.80 0.3076 "m"  8
2003026 2595 15 16054 29.90 0.3659 "m"  9
2003026 2595 15 16110 37.10 0.7693 "m" 11
2003026 2596 15 15943 15.50 0.0546 "f"  5
2003026 2596 15 15974 19.40 0.1064 "f"  6
2003026 2596 15 16006 23.80 0.2003 "f"  7
2003026 2596 15 16033 26.90 0.2915 "f"  8
2003026 2596 15 16054 29.10 0.3776 "f"  9
2003026 2596 15 16110 37.35 0.8139 "f" 11
2003026 2598 16 15943 15.90 0.0615 "f"  5
2003026 2598 16 15974 20.60 0.1352 "f"  6
2003026 2598 16 16007 24.00 0.2214 "f"  7
2003026 2598 16 16033 26.20 0.2939 "f"  8
2003026 2598 16 16054 28.00 0.3505 "f"  9
2003026 2598 16 16111 34.10 0.6774 "f" 11
2003026 2599 16 15943 16.30 0.0625 "f"  5
2003026 2599 16 15971 20.50 0.1281 "f"  6
2003026 2599 16 16007 23.60 0.1874 "f"  7
2003026 2599 16 16054 28.00 0.3216 "f"  9
2003026 2599 16 16110 35.00 0.6741 "f" 11
2003026 2601 26 15943 14.50 0.0439 "m"  5
2003026 2601 26 15970 18.80 0.1003 "m"  6
2003026 2601 26 16005 22.20 0.1695 "m"  7
2003026 2601 26 16034 25.20 0.2466 "m"  8
2003026 2601 26 16054 27.60 0.3385 "m"  9
2003026 2601 26 16106 35.05 0.7492 "m" 11
2003026 2602 26 15943 14.20 0.0416 "m"  5
2003026 2602 26 15970 18.70 0.0971 "m"  6
2003026 2602 26 16005 22.50 0.1732 "m"  7
2003026 2602 26 16034 25.40 0.2523 "m"  8
2003026 2602 26 16054 27.60 0.3523 "m"  9
2003026 2602 26 16106 35.00 0.7381 "m" 11
2003026 2603 16 15943 15.40 0.0559 "f"  5
2003026 2603 16 15971 19.50 0.1199 "f"  6
2003026 2603 16 16007 23.00 0.1873 "f"  7
2003026 2603 16 16033 25.70 0.2745 "f"  8
